8, PECKFORTON CASTLE, CW69TN, 53.1080097, -2.6910264, false
12, ARLEY HALL, CW96NA, 53.3239925, -2.4907225, false
15, HIGHFIELD HALL HOTEL, CH76AZ, 53.2054477, -3.1101049, false
18, MERCHANTS MANOR, TR114QJ, 50.14892709999999, -5.0750103, false
22, ASHDOWN PARK HOTEL, RH185JR, 51.070849, 0.0410108, false
26, HALEY'S HOTEL AND RESTAURANT, LS62DF, 53.8188871, -1.572357, true
31, MARSHALL MEADOWS COUNTRY HOUSE HOTEL, TD151UT, 55.7990934, -2.0366293, false
36, WAKEFIELD TOWN HALL, WF12HQ, 53.6837719, -1.5014692, false
41, SLEPE HALL HOTEL, PE275RB, 52.32871859999999, -0.07646399999999999, false
44, NOTTINGHAMSHIRE GOLF AND COUNTRY CLUB, NG123HB, 52.92804109999999, -1.0616049, false
47, ASSEMBLY ROOMS, BA12AQ, 51.3816633, -2.3643342, false
51, NAILCOTE HALL, CV77DE, 52.3933505, -1.6134112, false
56, THE ROYAL DUCHY HOTEL, TR114NX, 50.1475069, -5.0599957, false
59, ABODE CANTERBURY, CT12RX, 51.2793193, 1.0784288, false
62, ROYAL HOTEL, YO112HE, 54.2816329, -0.3989191, false
65, RIPLEY CASTLE, HG33AY, 54.0400615, -1.5683302, false
69, AMBERLEY CASTLE, BN189ND, 50.90862809999999, -0.5375226, false
77, ARMATHWAITE HALL HOTEL, CA124RE, 54.6809628, -3.2324696, false
81, MACDONALD CRAXTON WOOD HOTEL, CH669PB, 53.2624589, -2.9851973, false
85, HOLIDAY INN RUNCORN, WA73HA, 53.3116294, -2.6940864, false
88, PONTLANDS PARK HOTEL, CM28HR, 51.7090841, 0.5081386999999999, false
93, BAGDEN HALL, HD89LE, 53.5823599, -1.6313532, false
97, BAILIFFSCOURT HOTEL & SPA, BN175RW, 50.7981966, -0.5800094, false
101, HOTEL CALIFORNIA, TR71PU, 50.41018, -5.1027998, false
105, HARTFORD HALL HOTEL, CW81PW, 53.239795, -2.5364027, false
109, LYTHE HILL HOTEL, GU273BQ, 51.08414879999999, -0.6810234, false
112, WENTWORTH CLUB, GU254LS, 51.3996259, -0.589685, false
116, BOUGHTON MONCHELSEA PLACE, ME174BU, 51.2212098, 0.5347554, false
119, LORDS OF THE MANOR, GL542JD, 51.9071846, -1.7746008, false
124, HOTEL DU VIN & BISTRO ( POOLE), BH151JN, 50.7130603, -1.9896083, false
127, TEWIN BURY FARM, AL60JB, 51.8110142, -0.164767, false
130, THE CARLTON HOTEL, BH13DN, 50.71881, -1.8648814, false
133, THE GRAND BRIGHTON, BN12FW, 50.8215537, -0.1473263, false
137, THE PEAR TREE AT PURTON, SN54ED, 51.5818169, -1.863829, false
140, WOBURN ABBEY, MK179WA, 51.98305389999999, -0.5968169, false
143, THE STANNEYLANDS HOTEL, SK94EY, 53.342664, -2.227357, false
153, BROUGHTON CRAGGS HOTEL, CA130XW, 54.6716322, -3.4259188, false
157, GREAT FOSTERS, TW200UR, 51.4243812, -0.5586007, true
162, THE CROSS LANES COUNTRY HOTEL, LL13OTF, 53.020582, -2.9398124, false
166, FINCHCOCKS, TN171HH, 51.1029762, 0.4271555, false
169, SALOMONS, TN30TG, 51.1520373, 0.241083, false
173, BEST WESTERN KENWICK PARK HOTEL, LN118NR, 53.3352252, 0.0199848, false
176, FALCON MANOR HOTEL, BD249BD, 54.06198329999999, -2.2824529, false
184, LAKE VYRNWY HOTEL, SY100LY, 52.766164, -3.4525209, false
